번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
1339,054940,엑사이엔씨,064204,실내건축 및 건축마무리 공사업,"33,173,548","16,586,774,000","500",원(KRW),(02) 3289-5100,서울특별시 구로구  디지털로 288 ,2410
1340,950130,엑세스바이오,032103,의료용품 및 기타 의약 관련제품 제조업,"36,315,527","0","0",미국달러(USD),1-732-873-4040,"65 Clyde Road Suite A Somerset NJ 08873, USA ",2410
1341,205100,엑셈,105802,소프트웨어 개발 및 공급업,"33,882,273","3,388,227,300","100",원(KRW),02-6203-6300,"서울특별시 강서구 양천로 583 에이동 1208호(염창동, 우림비즈니스센터)",2410
1342,070300,엑스큐어,105802,소프트웨어 개발 및 공급업,"7,366,074","3,683,037,000","500",원(KRW),02-2082-0777,서울시 구로구 디지털로 306 대륭포스트타워2차 508호 ,2410
1343,092870,엑시콘,032902,특수 목적용 기계 제조업,"10,374,180","5,187,090,000","500",원(KRW),031-696-3100,"경기도 성남시 분당구 판교로 255번길 28, 7층(삼평동, 디에이치케이솔루션빌딩) &nbsp",2410
1344,317870,엔바이오니아,033309,그외 기타 제품 제조업,"7,583,555","3,791,777,500","500",원(KRW),031-716-3670,"경기도 성남시 분당구 정자일로 158, 604호 ",2410
1345,067570,엔브이에이치코리아,033003,자동차 신품 부품 제조업,"29,591,785","15,754,388,000","500",원(KRW),054-779-1822,울산광역시 북구 모듈화산업로 207-14엔브이에이치코리아(주) ,2410
1346,140610,엔솔바이오사이언스,137001,자연과학 및 공학 연구개발업,"8,936,785","4,468,392,500","500",원(KRW),042-939-4500,대전광역시 유성구 테크노10로 51(탑립동) ,2410
1347,101400,엔시트론,032601,반도체 제조업,"32,295,909","16,147,954,500","500",원(KRW),02-6340-1000,"경기도 성남시 분당구 판교로255번길 35 (삼평동, 실리콘파크 A동 8층)",2410
1348,036570,엔씨소프트,105802,소프트웨어 개발 및 공급업,"21,954,022","10,977,011,000","500",원(KRW),02-2186-3300,서울특별시 강남구 테헤란로 509(삼성동) ,2410
1349,217820,엔에스,032902,특수 목적용 기계 제조업,"10,769,621","5,384,810,500","500",원(KRW),043-218-7056,충청북도 청주시 청원구 오창읍 각리1길 27 ,2410
1350,138250,엔에스쇼핑,074709,무점포 소매업,"33,696,000","16,848,000,000","500",원(KRW),02-6336-1516,경기도 성남시 분당구 판교로228번길 15 ,2410
1351,031860,엔에스엔,074608,상품 종합 도매업,"52,175,423","26,087,711,500","500",원(KRW),02-2106-5417,"서울특별시 강남구 봉은사로 207 8층(논현동, KJ타워)",2410
1352,238170,엔에스엠,032002,합성고무 및 플라스틱 물질 제조업,"20,774,684","10,387,342,000","500",원(KRW),031-351-9422,경기도 화성시 장안면 무봉길 166-67 ,2410
1353,224760,엔에스컴퍼니,064102,토목 건설업,"3,939,700","1,969,850,000","500",원(KRW),052-289-2888,경상북도 경주시 외동읍 구어2산단로 127 -,2410
1354,310840,엔에이치스팩13호,116601,금융 지원 서비스업,"3,420,000","342,000,000","100",원(KRW),02-750-5519,서울특별시 영등포구 여의대로 60 &nbsp,2410
1355,319400,엔에이치스팩14호,116601,금융 지원 서비스업,"8,620,000","862,000,000","100",원(KRW),02-750-5777,서울특별시 영등포구 여의대로 60 8층,2410
1356,353190,엔에이치스팩16호,116601,금융 지원 서비스업,"4,310,000","431,000,000","100",원(KRW),,서울특별시 영등포구 여의대로 60 ,2410
1357,359090,엔에이치스팩17호,116601,금융 지원 서비스업,"7,010,000","701,000,000","100",원(KRW),,서울특별시 영등포구 여의대로 60 ,2410
1358,365590,엔에이치스팩18호,116601,금융 지원 서비스업,"4,600,000","460,000,000","100",원(KRW),02-750-5777,서울특별시 영등포구 여의대로 60 NH투자증권 8층,2410
1359,181710,엔에이치엔,105802,소프트웨어 개발 및 공급업,"19,565,025","9,782,512,500","500",원(KRW),1544-6859,경기도 성남시 분당구  대왕판교로645번길 16 플레이뮤지엄,2410
1360,265740,엔에프씨,032004,기타 화학제품 제조업,"8,931,800","893,180,000","100",원(KRW),032-831-1091,인천광역시 연수구 갯벌로145번길 15-8 &nbsp,2410
1361,354200,엔젠바이오,137309,"그외 기타 전문, 과학 및 기술 서비스업","12,215,562","12,215,562,000","1,000",원(KRW),02-867-9798,"서울특별시 구로구 디지털로 288 303호(구로동, 대륭포스트타워1차)",2410
1362,093510,엔지브이아이,033003,자동차 신품 부품 제조업,"6,020,000","3,010,000,000","500",원(KRW),033-260-3400,강원도 춘천시 남산면 보매기길 56 ,2410
1363,208860,엔지스테크널러지,105802,소프트웨어 개발 및 공급업,"10,799,645","5,399,822,500","500",원(KRW),02-1522-9060,서울특별시 성동구 아차산로 49 서울숲코오롱디지털타워 3차 10층 ,2410
1364,183490,엔지켐생명과학,032101,기초 의약물질 및 생물학적 제제 제조업,"8,247,200","4,123,600,000","500",원(KRW),043-652-2845,충청북도 제천시 바이오밸리로 59 &nbsp,2410
1365,085310,엔케이,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","79,983,352","39,991,676,000","500",원(KRW),051-204-2211,부산광역시 강서구 과학산단로 194-11 (주)엔케이 ,2410
1366,182400,엔케이맥스,032101,기초 의약물질 및 생물학적 제제 제조업,"34,195,056","17,097,528,000","500",원(KRW),031-603-9218,"경기도 성남시 분당구 돌마로 172 정자동, 헬스케어혁신파크 1층및6층 ",2410
1367,009810,엔케이물산,074607,기타 전문 도매업,"79,439,210","7,943,921,000","100",원(KRW),02-2156-5378,"서울특별시 광진구 광나루로56길 85 10층(구의동, 테크노마트21)",2410
1368,069410,엔텔스,105802,소프트웨어 개발 및 공급업,"6,899,227","3,449,613,500","500",원(KRW),02-3218-1200,"서울특별시 강남구 학동로 401 15층(청담동, 금하빌딩)",2410
1369,227950,엔투텍,032902,특수 목적용 기계 제조업,"58,616,478","5,861,647,800","100",원(KRW),02-3779-3129,경기도 안성시 원곡면 원당로 157 -,2410
1370,198080,엔피디,032602,전자부품 제조업,"21,535,185","10,767,592,500","500",원(KRW),031-497-8112,경기도 안산시 단원구 시화벤처로 515 &nbsp,2410
1371,004250,엔피씨,032202,플라스틱제품 제조업,"36,720,000","21,000,000,000","500",원(KRW),031-362-2851,경기도 안산시 단원구  해안로 289 엔피씨(주) ,2410
1372,048830,엔피케이,032002,합성고무 및 플라스틱 물질 제조업,"18,723,923","9,361,961,500","500",원(KRW),031-730-0650,경기도 성남시 중원구  갈마치로 215 금강펜테리움IT타워 A-708,2410
1373,096870,엘디티,032601,반도체 제조업,"6,678,400","3,339,200,000","500",원(KRW),041-520-7300,충청남도 천안시 서북구  한들1로 126-33 ,2410
1374,276240,엘리비젼,032605,영상 및 음향기기 제조업,"6,674,400","3,337,200,000","500",원(KRW),032-576-3050,인천광역시 연수구 하모니로 230정호ENC 3층 ,2410
1375,900140,엘브이엠씨,074501,자동차 판매업,"84,348,589","21,087,147","0.25",미국달러(USD),070-8615-4824,"PO Box 309, Ugland House, Grand Cayman, KY1-1104, Cayman Islands ",2410
1376,061970,엘비세미콘,032601,반도체 제조업,"43,784,592","21,892,296,000","500",원(KRW),031-680-1600,경기도 평택시 청북면 청북산단로 138 ,2410
1377,138690,엘아이에스,032902,특수 목적용 기계 제조업,"16,085,519","8,042,759,500","500",원(KRW),031-427-8492,경기도 안양시 동안구 엘에스로116번길 91 (호계동) ,2410
1378,290650,엘앤씨바이오,032102,의약품 제조업,"21,877,008","10,984,502,000","500",원(KRW),031-776-2975,"경기도 성남시 중원구 둔촌대로 474, 605호, 606호, 607호 (선텍시티) ",2410
1379,066970,엘앤에프,032802,일차전지 및 축전지 제조업,"28,058,729","14,029,364,500","500",원(KRW),(053)592-7300,대구광역시 달서구  달서대로91길 120 ,2410
1380,156100,엘앤케이바이오,032701,의료용 기기 제조업,"13,267,774","6,633,887,000","500",원(KRW),02-6717-1911,경기도 용인시 기흥구 동백중앙로16번길 16-25 201호 &nbsp,2410
1381,010120,엘에스일렉트릭,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","30,000,000","150,000,000,000","5,000",원(KRW),02-2034-4224,경기도 안양시 동안구  엘에스로 127 LS타워,2410
1382,311060,엘에이티,032902,특수 목적용 기계 제조업,"2,554,510","1,277,255,000","500",원(KRW),03180195050,"경기도 수원시 권선구 서부로 1433-100, 수원산업2단지(고색동) ",2410
1383,073110,엘엠에스,032602,전자부품 제조업,"8,895,755","4,522,877,500","500",원(KRW),031-421-2345,경기도 평택시 진위면 진위산단로 53-73 ,2410
1384,083310,엘오티베큠,032902,특수 목적용 기계 제조업,"16,539,093","8,269,546,500","500",원(KRW),031-677-4431,경기도 오산시 지곶중앙로 1-20 -,2410
1385,297890,엘이티,032902,특수 목적용 기계 제조업,"7,109,450","3,554,725,000","500",원(KRW),041-549-8850,충청남도 아산시 음봉면 연암율금로 77-26 ,2410
1386,037950,엘컴텍,032602,전자부품 제조업,"84,447,519","42,223,759,500","500",원(KRW),031-379-5258,경기 평택시 진위면 갈곶리 110-1 ,2410
1387,170920,엘티씨,032001,기초 화학물질 제조업,"7,674,308","3,837,154,000","500",원(KRW),031-383-6525,경기도 화성시 마도면 청원산단8길 114 (경기화성바이오밸리) ,2410
1388,058630,엠게임,105802,소프트웨어 개발 및 공급업,"19,543,877","9,771,938,500","500",원(KRW),02-523-5854,서울특별시 금천구  가산디지털1로 145 에이스하이엔드타워3차 ,2410
1389,058970,엠로,105802,소프트웨어 개발 및 공급업,"5,375,254","2,687,627,000","500",원(KRW),02-785-9848,"서울특별시 영등포구 당산로41길 11, 이동 5층(당산동4가, 당산에스케이브이1센터) ",2410
1390,019590,엠벤처투자,116402,신탁업 및 집합투자업,"63,391,489","31,695,744,500","500",원(KRW),02  -6000-5537,서울특별시 강남구  테헤란로87길 36 도심공항타워 2503호,2410
1391,169330,엠브레인,137104,시장조사 및 여론조사업,"8,968,459","4,484,229,500","500",원(KRW),02-3444-4000,서울특별시 강남구 강남대로 318 ,2410
1392,097520,엠씨넥스,032605,영상 및 음향기기 제조업,"17,863,482","8,931,741,000","500",원(KRW),02-2025-3600,"서울특별시 금천구  디지털로9길 47 (가산동, 한신IT타워2차 11층) ",2410
1393,179290,엠아이텍,032701,의료용 기기 제조업,"31,183,148","15,591,574,000","500",원(KRW),070-4304-7443,"경기도 평택시 진위면 하북2길 174 (진위면, 주식회사엠아이텍) ",2410
1394,225860,엠앤씨생명과학,032004,기타 화학제품 제조업,"11,358,092","1,135,809,200","100",원(KRW),031-731-1401,경기도 성남시 중원구 사기막골로105번길 27 중앙인더스피아3 1F 105호,2410
1395,009780,엠에스씨,031007,기타 식품 제조업,"17,600,000","8,800,000,000","500",원(KRW),055 -389 -1001,경남 양산시 웅상읍 소주리 439-13 ,2410
1396,123040,엠에스오토텍,033003,자동차 신품 부품 제조업,"34,727,204","17,363,602,000","500",원(KRW),054-7701810,경상북도 경주시  내남면 포석로 16-9 ,2410
1397,323230,엠에프엠코리아,031403,편조의복 제조업,"17,851,079","1,785,107,900","100",원(KRW),02-558-7828,"서울특별시 강남구 도곡로 204 동신빌딩 4층,5층",2410
1398,032790,엠젠플러스,074605,기계장비 및 관련 물품 도매업,"21,962,565","10,981,282,500","500",원(KRW),02-3412-8777,서울특별시 서초구 효령로 83 엠젠플러스빌딩 (방배동),2410
1399,033160,엠케이전자,032602,전자부품 제조업,"21,807,689","10,903,844,500","500",원(KRW),031-330-1900,경기도 용인시 처인구 포곡읍 금어로 405 엠케이전자 ,2410
1400,347890,엠투아이,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","8,399,102","839,910,200","100",원(KRW),031-465-3366,경기도 안양시 동안구 시민대로327번길 11-35 엠투아이빌딩,2410
1401,033310,엠투엔,032509,기타 금속 가공제품 제조업,"22,189,819","11,094,909,500","500",원(KRW),02-2636-2431,서울특별시 영등포구  여의대로 14 KT빌딩 16층,2410
1402,259630,엠플러스,032902,특수 목적용 기계 제조업,"11,250,921","5,625,460,500","500",원(KRW),043-272-7079,충청북도 청주시 흥덕구 옥산면 옥산산단로 27 엠플러스 사옥 ,2410
1403,115960,연우,032202,플라스틱제품 제조업,"12,398,000","6,199,000,000","500",원(KRW),032-575-8811,인천광역시 서구 가좌로84번길 13 &nbsp,2410
1404,060850,영림원소프트랩,105802,소프트웨어 개발 및 공급업,"8,131,000","4,065,500,000","500",원(KRW),02-2093-1190,서울특별시 강서구 양천로 583 우림블루나인비즈니스센터 A동 23층 ,2410
1405,014440,영보화학,032202,플라스틱제품 제조업,"20,000,000","10,000,000,000","500",원(KRW),043-249-2000,충청북도 청주시 흥덕구 강내면 서부로 230-23 ,2410
1406,007530,영신금속,032509,기타 금속 가공제품 제조업,"12,832,968","6,416,484,000","500",원(KRW),02  -855 -6960,경기도 평택시  포승읍 포승공단로118번길 118 ,2410
1407,143540,영우디에스피,032902,특수 목적용 기계 제조업,"43,232,374","21,616,187,000","500",원(KRW),041-418-4871,충청남도 천안시 서북구 성거읍 새터길 164 -,2410
1408,111770,영원무역,074608,상품 종합 도매업,"44,311,468","22,155,734,000","500",원(KRW),390-6114,서울특별시 중구  만리재로 159 ,2410
1409,009970,영원무역홀딩스,116409,기타 금융업,"13,635,592","6,817,796,000","500",원(KRW),02-390-6000,서울특별시 중구 만리재로 159 (주)영원무역,2410
1410,003520,영진약품,032102,의약품 제조업,"182,892,731","91,446,365,500","500",원(KRW),02-2041-8200,서울특별시 송파구 올림픽로35다길 13 국민연금 잠실사옥 2~3층,2410
1411,000670,영풍,032402,1차 비철금속 제조업,"1,842,040","9,210,200,000","5,000",원(KRW),02-519-3314,서울특별시 강남구  강남대로 542 ,2410
1412,036560,영풍정밀,032901,일반 목적용 기계 제조업,"15,750,000","7,875,000,000","500",원(KRW),02-519-3523,서울특별시 강남구 강남대로 542 ,2410
1413,006740,영풍제지,031702,"골판지, 종이 상자 및 종이용기 제조업","22,200,000","11,100,000,000","500",원(KRW),031-660-8200,경기도 평택시 진위면 서탄로 9 ,2410
1414,012280,영화금속,033003,자동차 신품 부품 제조업,"53,394,505","27,569,082,500","500",원(KRW),055-551-7500,경상남도 창원시 진해구  남의로 57 (남양동) ,2410
1415,265560,영화테크,033003,자동차 신품 부품 제조업,"5,345,090","2,672,545,000","500",원(KRW),041-585-2685,충청남도 아산시 둔포면 아산밸리로 132 &nbsp,2410
1416,012160,영흥,032401,1차 철강 제조업,"92,734,032","46,367,016,000","500",원(KRW),02-2077-8522,충청남도 보령시 주교면 관창공단길 50 -,2410
1417,036000,예림당,105801,"서적, 잡지 및 기타 인쇄물 출판업","23,034,277","11,617,138,500","500",원(KRW),02-566-1004,"서울시 성동구 아차산로 153(성수동2가, 예림출판문화센터) ",2410
1418,250930,예선테크,032202,플라스틱제품 제조업,"33,000,440","3,300,044,000","100",원(KRW),02-783-1101,경기도 군포시 공단로 356-3 (지번 주소: 경기도 군포시 산본1동 1026-2) ,2410
1419,053280,예스24,074709,무점포 소매업,"17,200,000","8,600,000,000","500",원(KRW),02-3215-9100,서울특별시 영등포구 은행로 11 ,2410
