번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
888,193250,와이제이엠게임즈,032602,전자부품 제조업,"54,147,235","5,414,723,500","100",원(KRW),02-591-1310,서울특별시 강남구 테헤란로77길 11-9 삼성타워 8층 ,1467
889,273060,와이즈버즈,137103,광고업,"47,552,972","4,755,297,200","100",원(KRW),02-538-8897,"서울특별시 강남구 테헤란로 317 17층(역삼동, 동훈타워)",1467
890,019210,와이지-원,032509,기타 금속 가공제품 제조업,"30,573,819","15,286,909,500","500",원(KRW),032 -526 -0909,인천광역시 연수구 송도과학로16번길 13-40 - ,1467
891,122870,와이지엔터테인먼트,105902,오디오물 출판 및 원판 녹음업,"18,414,569","9,207,284,500","500",원(KRW),02-3142-1104,서울특별시 마포구  희우정로1길 3 ,1467
892,332570,와이팜,032602,전자부품 제조업,"37,141,356","18,570,678,000","500",원(KRW),031-628-7811,"경기도 성남시 분당구 판교로 255 9-22 705, 706호 ",1467
893,079000,와토스코리아,032202,플라스틱제품 제조업,"7,200,000","3,600,000,000","500",원(KRW),061-392-3685,전라남도 장성군  동화면 전자농공단지1길 31 ,1467
894,114630,우노앤컴퍼니,032005,화학섬유 제조업,"13,573,965","6,886,982,500","500",원(KRW),063-261-7555,전라북도 완주군  봉동읍 완주산단3로 158-15 우노앤컴퍼니 ,1467
895,032820,우리기술,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","127,507,567","63,753,783,500","500",원(KRW),02  -2102-5100,"서울특별시 마포구 월드컵북로56길 9 4층(상암동, 우리기술빌딩)",1467
896,041190,우리기술투자,116409,기타 금융업,"84,000,000","42,000,000,000","500",원(KRW),02-2008-3100,서울특별시 강남구  테헤란로 522 ,1467
897,115440,우리넷,032604,통신 및 방송 장비 제조업,"9,136,944","4,568,472,000","500",원(KRW),031-276-5101,경기도 안양시 동안구 시민대로 353(관양동) ,1467
898,046970,우리로,074607,기타 전문 도매업,"28,163,495","14,081,747,500","500",원(KRW),062-602-8100,광주광역시 광산구  평동산단6번로 102-22 ,1467
899,082850,우리바이오,032804,전구 및 조명장치 제조업,"44,917,878","22,458,939,000","500",원(KRW),031-494-8828,"경기도 안산시 단원구 성곡로 79 (성곡동,608블럭30롯트)",1467
900,215360,우리산업,033003,자동차 신품 부품 제조업,"9,132,163","4,566,081,500","500",원(KRW),031-201-6522,경기도 용인시 기흥구 지삼로 89 ,1467
901,072470,우리산업홀딩스,033003,자동차 신품 부품 제조업,"18,887,341","9,443,670,500","500",원(KRW),031)201-6522,경기도 용인시 기흥구 지삼로 89 ,1467
902,073560,우리손에프앤지,031001,"도축, 육류 가공 및 저장 처리업","69,237,643","34,618,821,500","500",원(KRW),041-563-1055,전라남도 나주시 반남면 장송길 73 ,1467
903,153490,우리이앤엘,032601,반도체 제조업,"49,900,000","24,950,000,000","500",원(KRW),031-599-3143,경기도 안산시 단원구  성곡로 79 ,1467
904,037400,우리조명,032804,전구 및 조명장치 제조업,"24,923,346","12,461,673,000","500",원(KRW),031 -492 -1012,경기도 안산시 단원구  성곡로 79 ,1467
905,101170,우림기계,032901,일반 목적용 기계 제조업,"13,500,000","6,750,000,000","500",원(KRW),055-260-0300,경상남도 창원시 성산구  남면로 613 우림기계 ,1467
906,066590,우수AMS,033003,자동차 신품 부품 제조업,"35,379,400","17,689,700,000","500",원(KRW),(055)2745011,경남 창원시 신촌동 192-4번지 ,1467
907,103840,우양,031003,"과실, 채소 가공 및 저장 처리업","12,858,000","1,285,800,000","100",원(KRW),041-956-7171,충청남도 서천군 장항읍 장산로 357 ,1467
908,046940,우원개발,064201,기반조성 및 시설물 축조관련 전문공사업,"18,074,350","9,037,175,000","500",원(KRW),02-3490-1996,서울특별시 서초구 강남대로 279 백향빌딩 8층 ,1467
909,215380,우정바이오,137001,자연과학 및 공학 연구개발업,"12,092,926","6,046,463,000","500",원(KRW),031-888-9369,경기도 수원시 영통구 광교로 145 차세대융합기술원 B동 3층,1467
910,065680,우주일렉트로,032602,전자부품 제조업,"9,934,220","4,967,110,000","500",원(KRW),031-371-3700,경기도 화성시  양감면 초록로532번길 61 ,1467
911,018620,우진비앤지,032102,의약품 제조업,"27,593,398","13,796,699,000","500",원(KRW),02)795-2361,경기도 화성시 양감면 정문송산로 230 ,1467
912,053080,원방테크,032901,일반 목적용 기계 제조업,"4,294,143","2,147,071,500","500",원(KRW),043-877-1631,충청북도 음성군 금왕읍 금율로30번길 32-10 ,1467
913,032940,원익,074605,기계장비 및 관련 물품 도매업,"18,193,230","9,096,615,000","500",원(KRW),02  -555 -4939,경기도 성남시 분당구 판교로255번길 20 원익빌딩 ,1467
914,240810,원익IPS,032902,특수 목적용 기계 제조업,"49,083,901","24,541,950,500","500",원(KRW),031-8047-7222,경기도 평택시 진위면 진위산단로 75 ,1467
915,074600,원익QnC,032301,유리 및 유리제품 제조업,"26,288,000","13,144,000,000","500",원(KRW),054-472-6138,경북 구미시 구포동 637 ,1467
916,104830,원익머트리얼즈,032001,기초 화학물질 제조업,"12,608,000","6,304,000,000","500",원(KRW),043-210-4600,충청북도 청주시 청원구 오창읍 양청3길 30 -,1467
917,014190,원익큐브,074607,기타 전문 도매업,"35,399,906","17,699,953,000","500",원(KRW),02-530-8800,경기도 성남시 분당구  판교로255번길 20 원익빌딩,1467
918,030530,원익홀딩스,116409,기타 금융업,"77,237,981","38,618,990,500","500",원(KRW),031-659-2389,경기도 평택시 진위면 마산12로 21 -,1467
919,012620,원일특강,032401,1차 철강 제조업,"4,400,000","2,200,000,000","500",원(KRW),031-434-1221,"경기도 시흥시  공단2대로256번길 4 (정왕동, 시화공단3바104)",1467
920,008370,원풍,032202,플라스틱제품 제조업,"12,000,000","6,000,000,000","500",원(KRW),02-3665-5321,서울특별시 강서구 공항대로 343 원풍빌딩 9층,1467
921,008290,원풍물산,031401,봉제의복 제조업,"40,693,679","20,346,839,500","500",원(KRW),02-569-0433(#310),인천 서구 가좌동 539-3 ,1467
922,101160,월덱스,032602,전자부품 제조업,"16,510,993","8,255,496,500","500",원(KRW),054-456-9980,경상북도 구미시  4공단로7길 53-77 ,1467
923,095270,웨이브일렉트로,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","14,707,614","7,353,807,000","500",원(KRW),031-269-0010,경기 수원시 권선구 서둔동 14-10 ,1467
924,065950,웰크론,031302,직물직조 및 직물제품 제조업,"28,231,302","14,115,651,000","500",원(KRW),(02)2107-6600,서울특별시 구로구 디지털로27길 12 주식회사 웰크론,1467
925,076080,웰크론한텍,064101,건물 건설업,"19,980,102","9,990,051,000","500",원(KRW),031-350-8900,경기도 화성시  향남읍 발안공단로 92-36 ,1467
926,196700,웹스,032002,합성고무 및 플라스틱 물질 제조업,"13,698,476","6,849,238,000","500",원(KRW),051-896-6390,부산광역시 해운대구 센텀동로 45 901호,1467
927,069080,웹젠,105802,소프트웨어 개발 및 공급업,"35,310,884","17,655,442,000","500",원(KRW),031-627-6600,"경기도 성남시 분당구 판교로 242(삼평동, 판교디지털콘텐츠파크 B동) ",1467
928,053580,웹케시,105802,소프트웨어 개발 및 공급업,"6,763,655","3,381,827,500","500",원(KRW),02-784-1690,서울특별시 영등포구 영신로 220 KnK 디지털타워 20층 ,1467
929,071460,위니아딤채,032805,가정용 기기 제조업,"35,967,295","31,872,532,500","500",원(KRW),041-530-6114,광주광역시 광산구 하남산단9번로 110 -,1467
930,044340,위닉스,032805,가정용 기기 제조업,"17,873,425","8,936,712,500","500",원(KRW),031 -499 -5085,경기도 시흥시 공단1대로 295(정왕동) 시화공단 3나 607호,1467
931,330350,위더스제약,032102,의약품 제조업,"8,792,415","1,758,483,000","200",원(KRW),02-3486-7474,서울특별시 서초구 동산로12길 9 &nbsp,1467
932,348350,위드텍,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","5,091,800","2,545,900,000","500",원(KRW),042-936-7117,대전광역시 유성구 테크노2로 300 (탑립동) ,1467
933,112040,위메이드,105802,소프트웨어 개발 및 공급업,"16,800,000","8,680,000,000","500",원(KRW),02-3709-2000,경기도 성남시 분당구 대왕판교로 644번길 49(삼평동 코리아벤처타운 업무시설비블럭 아이레보타워)  ,1467
934,065370,위세아이텍,105802,소프트웨어 개발 및 공급업,"4,453,611","2,226,805,500","500",원(KRW),02-6246-1400,"경기도 성남시 분당구 판교로 253, 판교이노밸리 C동 5층 &nbsp;",1467
935,038620,위즈코프,074707,연료 소매업,"38,830,772","19,415,386,000","500",원(KRW),02-2007-0300,"서울특별시 강남구  봉은사로 429 , 8층 ( 삼성동, 위즈빌딩) ",1467
936,299900,위지윅스튜디오,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","31,295,521","15,647,760,500","500",원(KRW),02-749-0507,서울특별시 강남구 봉은사로22길 47 &nbsp;,1467
937,036090,위지트,032902,특수 목적용 기계 제조업,"90,231,385","45,115,692,500","500",원(KRW),032-820-9900,"인천광역시 남동구 남동서로 187 (고잔동, 58B/5L)",1467
938,136540,윈스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","12,198,063","6,099,031,500","500",원(KRW),031-622-8600,경기도 성남시 분당구 판교로228번길 15 (삼평동) 판교세븐벤처밸리 윈스동 ,1467
939,320000,윈텍,032902,특수 목적용 기계 제조업,"18,499,148","1,849,914,800","100",원(KRW),031-429-2401,경기도 군포시 고산로 166 104동 1001호,1467
940,097800,윈팩,032601,반도체 제조업,"38,292,550","19,146,275,000","500",원(KRW),031-8020-4400,경기도 용인시 처인구  백암면 청강가창로 50 ,1467
941,192390,윈하이텍,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","10,656,896","5,328,448,000","500",원(KRW),02-854-2818,충청북도 음성군 삼성면 하이텍산단로 99 &nbsp,1467
942,313760,윌링스,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","4,862,000","2,431,000,000","500",원(KRW),031-326-3000,경기도 용인시 처인구 모현읍 초부로54번길 7-3 ,1467
943,900340,윙입푸드,116409,기타 금융업,"47,973,428","293,632,368","0",홍콩달러(HKD),86-760-23215457,"17/F WINSAN TOWER, 98 THOMSON ROAD, WANCHAI, HK ",1467
944,036200,유니셈,032902,특수 목적용 기계 제조업,"30,664,223","15,332,111,500","500",원(KRW),031-379-5800,경기도 화성시 동탄면 장지남길 10-7 ,1467
945,018000,유니슨,032901,일반 목적용 기계 제조업,"121,239,301","60,619,650,500","500",원(KRW),02  -528 -8777,경상남도 사천시 사남면 해안산업로 513 -,1467
946,203450,유니온커뮤니티,032604,통신 및 방송 장비 제조업,"14,679,007","7,339,503,500","500",원(KRW),02-6488-3127,서울특별시 송파구 법원로 127 문정대명벨리온 12층 ,1467
947,011320,유니크,033003,자동차 신품 부품 제조업,"19,320,695","9,660,347,500","500",원(KRW),055-340-2000,경상남도 김해시  진영읍 서부로179번길 90 (주)유니크 ,1467
948,086390,유니테스트,032902,특수 목적용 기계 제조업,"21,134,126","10,567,063,000","500",원(KRW),031-205-6111,경기도 용인시 기흥구  기곡로 27 (주)유니테스트,1467
949,241690,유니테크노,033003,자동차 신품 부품 제조업,"11,927,520","5,963,760,000","500",원(KRW),051-203-5460,부산광역시 사하구 신산로 13번길 54 &nbsp,1467
950,142210,유니트론텍,074502,자동차 부품 및 내장품 판매업,"12,077,643","6,038,821,500","500",원(KRW),02-573-6800,"서울특별시 강남구 영동대로 638 9층(삼성동, 삼보빌딩) ",1467
951,048430,유라테크,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","11,520,000","5,760,000,000","500",원(KRW),070-7878-1500,세종특별자치시   전동면 아래깊은내길 25 주식회사 유라테크 ,1467
952,206650,유바이오로직스,032102,의약품 제조업,"34,865,492","17,432,746,000","500",원(KRW),02-572-6675,서울특별시 강남구 도산대로 207 성도빌딩 8층 ,1467
953,089850,유비벨록스,105802,소프트웨어 개발 및 공급업,"7,115,697","3,557,848,500","500",원(KRW),02-2082-2431,서울특별시 구로구 디지털로31길 1213.14층 ,1467
954,032620,유비케어,105802,소프트웨어 개발 및 공급업,"52,197,139","26,098,569,500","500",원(KRW),02-2105-5000,서울특별시 구로구  디지털로33길 28 우림이비지센터1차 ,1467
955,264450,유비쿼스,032604,통신 및 방송 장비 제조업,"10,245,706","5,122,853,000","500",원(KRW),070-4865-0500,경기도 성남시 분당구 판교로255번길 68 ,1467
956,078070,유비쿼스홀딩스,032604,통신 및 방송 장비 제조업,"18,696,628","10,348,314,000","500",원(KRW),070-4865-0500,경기도 성남시 분당구 판교로 25568 (삼평동 616) 유비쿼스 ,1467
957,024800,유성티엔에스,084902,육상 여객 운송업,"27,213,580","13,606,790,000","500",원(KRW),02  -3416-6644,"서울특별시 서초구  남부순환로 2583 9층(서초동, 서희타워)",1467
958,054930,유신,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","3,000,000","15,000,000,000","5,000",원(KRW),(02)6202-0114,서울특별시 강남구 역삼로4길 8 ,1467
959,069330,유아이디,032602,전자부품 제조업,"11,887,792","5,943,896,000","500",원(KRW),(041)862-7576,충청북도 청주시 흥덕구 대신로146번길 174 (송정동),1467
960,049520,유아이엘,032602,전자부품 제조업,"21,784,936","11,142,469,000","500",원(KRW),031-948-1234,경기도 파주시 광탄면 보광로 869-26 ,1467
961,287410,유안타제3호스팩,116601,금융 지원 서비스업,"4,235,000","423,500,000","100",원(KRW),02-3770-3518,서울특별시 중구 을지로 76 ,1467
962,313750,유안타제4호스팩,116601,금융 지원 서비스업,"4,650,000","465,000,000","100",원(KRW),02-3770-2000,서울특별시 중구 을지로 76 유안타증권 ,1467
963,336060,유안타제5호스팩,116601,금융 지원 서비스업,"5,930,000","593,000,000","100",원(KRW),02-3770-2000,서울특별시 중구 을지로 76 유안타증권 ,1467
964,340360,유안타제6호스팩,116601,금융 지원 서비스업,"6,845,000","684,500,000","100",원(KRW),02-3770-2000,서울특별시 중구 을지로 76 유안타증권 ,1467
965,367460,유안타제7호스팩,116601,금융 지원 서비스업,"5,500,000","550,000,000","100",원(KRW),,"서울특별시 중구 을지로 76(을지로2가, 유안타증권) ",1467
966,056090,유앤아이,032701,의료용 기기 제조업,"8,145,121","4,072,560,500","500",원(KRW),031-860-6800,경기도 의정부시 산단로76번길 20 &nbsp,1467
967,263770,유에스티,032401,1차 철강 제조업,"23,700,172","2,370,017,200","100",원(KRW),02-6121-6778,경상북도 포항시 남구 철강로 290 (주)유에스티,1467
968,023410,유진기업,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","77,310,863","38,655,431,500","500",원(KRW),02-3704-3300,경기도 부천시 오정구  석천로 457 ,1467
969,056080,유진로봇,032902,특수 목적용 기계 제조업,"37,512,152","18,756,076,000","500",원(KRW),032-550-2304,인천광역시 연수구 하모니로187번길 33 송도동,1467
